Timestamp,REST,GraphQL
2025-07-04T15:09:54.514Z,1.620626449584961,0.49584507942199707
2025-07-04T15:10:09.486Z,1.6132924556732178,0.5590653419494629
2025-07-04T15:10:23.888Z,0.8547573089599609,0.7504065036773682
2025-07-04T15:10:40.211Z,2.6729841232299805,0.7414896488189697
2025-07-04T15:10:55.670Z,2.189361810684204,0.4789407253265381
2025-07-04T15:11:14.532Z,5.094700574874878,0.8598480224609375
2025-07-04T15:11:32.907Z,4.758166790008545,0.7719006538391113
2025-07-04T15:11:50.897Z,4.657600402832031,0.48922252655029297
2025-07-04T15:12:09.096Z,4.660848379135132,0.692610502243042
2025-07-04T15:12:26.889Z,4.416432619094849,0.507178783416748
2025-07-04T15:12:43.978Z,3.7726290225982666,0.49114036560058594
2025-07-04T15:13:01.062Z,3.7769277095794678,0.46016359329223633
2025-07-04T15:13:18.234Z,3.7640273571014404,0.5756940841674805
2025-07-04T15:13:35.162Z,3.6254868507385254,0.5098917484283447
2025-07-04T15:13:52.307Z,3.82308030128479,0.5121917724609375
2025-07-04T15:14:09.412Z,3.7218995094299316,0.5413868427276611
2025-07-04T15:14:26.455Z,3.7603046894073486,0.4862792491912842
2025-07-04T15:14:43.727Z,3.915768623352051,0.48717617988586426
2025-07-04T15:15:00.742Z,3.6771652698516846,0.5332348346710205
2025-07-04T15:15:17.999Z,3.9076168537139893,0.4914114475250244
2025-07-04T15:15:35.179Z,3.818737506866455,0.5625708103179932
2025-07-04T15:15:52.373Z,3.8446524143218994,0.5471405982971191
2025-07-04T15:16:09.559Z,3.7804694175720215,0.5813198089599609
2025-07-04T15:16:26.623Z,3.719139814376831,0.5149726867675781
2025-07-04T15:16:43.126Z,3.113403558731079,0.552079439163208
2025-07-04T15:16:59.215Z,2.542262077331543,0.698279857635498
2025-07-04T15:17:14.763Z,2.2664339542388916,0.46724939346313477
2025-07-04T15:17:27.978Z,0.039386749267578125,0.4033167362213135
2025-07-04T15:17:41.170Z,0.03937411308288574,0.3667020797729492
2025-07-04T15:17:54.436Z,0.04013872146606445,0.4109494686126709
2025-07-04T15:18:07.668Z,0.039418935775756836,0.4026801586151123
2025-07-04T15:18:20.873Z,0.0400233268737793,0.37147951126098633
2025-07-04T15:18:34.121Z,0.04018354415893555,0.40581536293029785
2025-07-04T15:18:47.676Z,0.05590653419494629,0.6523337364196777
2025-07-04T15:19:01.204Z,0.05557513236999512,0.6194281578063965
2025-07-04T15:19:14.874Z,0.059468746185302734,0.7392075061798096
2025-07-04T15:19:28.433Z,0.06529664993286133,0.6383485794067383
2025-07-04T15:19:41.668Z,0.04138445854187012,0.40213894844055176
2025-07-04T15:19:54.868Z,0.03941464424133301,0.3737623691558838
2025-07-04T15:20:08.589Z,0.05991029739379883,0.7766702175140381
2025-07-04T15:20:22.293Z,0.058339834213256836,0.7545289993286133
2025-07-04T15:20:35.933Z,0.05776524543762207,0.7012596130371094
2025-07-04T15:20:49.755Z,0.06300067901611328,0.8210172653198242
2025-07-04T15:21:03.056Z,0.04884457588195801,0.4268498420715332
2025-07-04T15:21:16.396Z,0.04740262031555176,0.4154036045074463
2025-07-04T15:21:29.684Z,0.04835939407348633,0.3946998119354248
2025-07-04T15:21:42.916Z,0.03974032402038574,0.39098024368286133
2025-07-04T15:21:56.142Z,0.039774179458618164,0.37238597869873047
2025-07-04T15:29:01.185Z,0.048772573471069336,0.39432811737060547
2025-07-04T15:29:14.444Z,0.04171013832092285,0.4235646724700928
2025-07-04T15:29:31.796Z,3.6521828174591064,0.7839477062225342
2025-07-04T15:29:50.386Z,4.783151149749756,0.8519351482391357
2025-07-04T15:30:06.923Z,3.1036574840545654,0.5495612621307373
2025-07-04T15:30:23.437Z,3.1312451362609863,0.5407648086547852
2025-07-04T15:30:40.111Z,3.204576253890991,0.6093966960906982
2025-07-04T15:30:56.602Z,3.0492537021636963,0.6019985675811768
2025-07-04T15:31:12.899Z,2.8877079486846924,0.5901894569396973
2025-07-04T15:31:29.277Z,2.960439682006836,0.5845773220062256
2025-07-04T15:31:45.824Z,3.137104034423828,0.5536677837371826
2025-07-04T15:32:02.544Z,3.1468677520751953,0.683053731918335
2025-07-04T15:32:18.752Z,2.8230090141296387,0.5365109443664551
2025-07-04T15:32:35.441Z,3.191140651702881,0.6393067836761475
2025-07-04T15:32:51.863Z,2.901423454284668,0.6680293083190918
2025-07-04T15:33:08.192Z,3.029503345489502,0.46589064598083496
2025-07-04T15:33:24.451Z,2.8983981609344482,0.5399889945983887
2025-07-04T15:33:40.543Z,2.782445192337036,0.49086809158325195
2025-07-04T15:33:56.857Z,2.889505624771118,0.6125586032867432
2025-07-04T15:34:13.085Z,2.8868331909179688,0.46284914016723633
2025-07-04T15:34:29.405Z,2.8982090950012207,0.5846493244171143
2025-07-04T15:34:45.650Z,2.9128925800323486,0.5147700309753418
2025-07-04T15:35:02.007Z,2.9280943870544434,0.613013744354248
2025-07-04T15:35:18.638Z,3.06178879737854,0.7471737861633301
2025-07-04T15:35:35.003Z,3.0541250705718994,0.468217134475708
2025-07-04T15:35:51.384Z,3.017512321472168,0.5047681331634521
2025-07-04T15:36:08.459Z,3.4954938888549805,0.7502970695495605
2025-07-04T15:36:25.267Z,3.2572829723358154,0.7112069129943848
2025-07-04T15:36:42.344Z,3.240888833999634,0.883472204208374
2025-07-04T15:36:58.947Z,3.2239420413970947,0.5009105205535889
